news_id,title,segmented_words,word_count,pos_tagging
e9c7dc9c03ddbdb95dba4d87117bf9d9,细数红米K70几宗罪：42.2万热度 7.6万讨论,细数 红米 K 几宗 罪,5,细数_n 红米_nr K_eng  _x 几宗_m 罪_zg  _x 万_m 热度_n  _x 万_m 讨论_v
5791b74fc359e5f6ebc33ca4219de4b2,我真是服了，为什么骁龙8e打cf还是会卡啊，究竟是小米不行，还是游戏优化太差了？ #穿越火线枪战王者#56.5万热度 3.6万讨论,我 真是 服 骁龙 e 打 cf 还是 会卡 究竟 小米 不行 还是 游戏 优化 太差 穿越 火线 枪战 王者,20,我_r 真是_d 服_v 了_ul  _x 为什么_r 骁龙_i  _x e_eng 打_v cf_eng 还是_c 会_v 卡_n 啊_y  _x 究竟_d 是_v 小米_n 不行_v  _x 还是_c 游戏_n 优化_vn 太_d 差_a 了_ul  _x 穿越_v 火线_n 枪战_n 王者_n  _x 万_m 热度_n  _x 万_m 讨论_v
86015f1c847a6997821f8c46b6bb4888,老哥们给个建议呗，手里的16pm想换15ultra，手里现在还盲约着，但是去年14系列3款我都买了，因为系统流畅度的原因跳槽到了苹果，不过网上说15系列流畅度跟质感提升都很大，但是昨天我去小米之家问的如果想以旧换新，我还要补几百块钱，有没有同为16的机主想换15ultra的呀 #iPhone16ProMax#297.1万热度 2719讨论,老哥 们 给 建议 呗 手里 pm 想换 ultra 手里 现在 盲约 去年 系列 款 我 买 系统 流畅 度 原因 跳槽 苹果 网上 系列 流畅 度 跟 质感 提升 很大 昨天 我 小米 之家 问 以旧换新 我 还要 补 几百块 钱 有没有 同 机主 想换 ultra 呀 iPhone ProMax,50,老哥_n 们_k 给_p 个_m 建议_n 呗_y  _x 手里_s 的_uj  _x pm_eng 想换_v  _x ultra_eng  _x 手里_s 现在_t 还_d 盲约_v 着_uz  _x 但是_c 去年_t  _x 系列_q  _x 款_n 我_r 都_d 买_v 了_ul  _x 因为_c 系统_n 流畅_a 度_q 的_uj 原因_n 跳槽_n 到_v 了_ul 苹果_n  _x 不过_c 网上_s 说_v  _x 系列_q 流畅_a 度_q 跟_p 质感_n 提升_v 都_d 很大_a  _x 但是_c 昨天_t 我_r 去_v 小米_n 之家_r 问_v 的_uj 如果_c 想_v 以旧换新_l  _x 我_r 还要_c 补_v 几百块_m 钱_n  _x 有没有_v 同_p 为_p  _x 的_uj 机主_n 想换_v  _x ultra_eng 的_uj 呀_y  _x iPhone_eng  _x ProMax_eng  _x 万_m 热度_n  _x 讨论_v
a5231a2526c2033082c8b9a2018b1637,#我在酷安晒女友# 25咯 跟19的女朋友也在一起100天了 非常甜[墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽],我 酷安晒 女友 咯 跟 女朋友 也 一起 天 非常 甜 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽,23,我_r 在_p 酷安_a 晒_v 女友_n  _x 咯_o  _x 跟_p  _x 的_uj 女朋友_n 也_d 在_p 一起_m  _x 天_q 了_ul  _x 非常_d 甜_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a
828b4cd9c6f20789fbc08fc3f8e49ab6,女朋友的iphone15promax被偷了，之前报警看监控找不到偷的人。今天晚上小偷开机定位了，但是只有一个范围。有没有兄弟知道这种情况怎么办，报警也不可能整栋的搜。67.8万热度 2.4万讨论,女朋友 iphone promax 被 偷 之前 报警 监控 找 不到 偷 人 今天 晚上 小偷 开机 定位 一个 范围 有没有 兄弟 知道 这种 情况 怎么办 报警 也 不 可能 整栋 搜,31,女朋友_n 的_uj iphone_eng  _x promax_eng 被_p 偷_v 了_ul  _x 之前_f 报警_n 看_v 监控_vn 找_v 不到_v 偷_v 的_uj 人_n  _x 今天_t 晚上_t 小偷_d 开机_n 定位_n 了_ul  _x 但是_c 只有_c 一个_m 范围_n  _x 有没有_v 兄弟_n 知道_v 这种_r 情况_n 怎么办_l  _x 报警_n 也_d 不_d 可能_v 整栋_m 的_uj 搜_v  _x 万_m 热度_n  _x 万_m 讨论_v
11e5be243a69706f39a8a2f0cd9f3392,真我Neo7 SE 明日发布：天玑8400游戏神机38.9万热度 1803讨论,真 我 Neo SE 明日 发布 天玑 游戏 神机,9,真_d 我_r Neo_eng  _x SE_eng  _x 明日_t 发布_v  _x 天玑_nz  _x 游戏_n 神机_n  _x 万_m 热度_n  _x 讨论_v
1a558960339943a274450b1758e78d5e,兄弟们，昨天晚上回来不相信手机摔坏了[表面哭泣][表面哭泣]，从山坡坡摔倒山下 7-8 米，这样能用权益换新吗，心疼死我了[表面哭泣][表面哭泣][表面哭泣]139.2万热度 10.2万讨论,兄弟 们 昨天晚上 回来 不 相信 手机 摔坏 表面 哭泣 表面 哭泣 从 山坡 坡 摔倒 山下 米 这样 用 权益 换 新 心疼 死 我 表面 哭泣 表面 哭泣 表面 哭泣,32,兄弟_n 们_k  _x 昨天晚上_t 回来_v 不_d 相信_v 手机_n 摔坏_v 了_ul  _x 表面_n 哭泣_v  _x 表面_n 哭泣_v  _x 从_p 山坡_ns 坡_n 摔倒_v 山下_s  _x 米_q  _x 这样_r 能_v 用_p 权益_n 换_v 新_a 吗_y  _x 心疼_a 死_v 我_r 了_ul  _x 表面_n 哭泣_v  _x 表面_n 哭泣_v  _x 表面_n 哭泣_v  _x 万_m 热度_n  _x 万_m 讨论_v
a516517d33b1d087cbc52636f11cb766,我很想知道他那脑袋瓜里塞的什么，我俩凯夫拉都三百多了[汗]上来 88 张108.8万热度 5.1万讨论,我 知道 他 脑袋瓜 里 塞 我俩 凯夫 拉 三百多 汗 上来 张,13,我_r 很_d 想_v 知道_v 他_r 那_r 脑袋瓜_n 里塞_nrt 的_uj 什么_r  _x 我俩_r 凯夫_nrt 拉都_ns 三百多_m 了_ul  _x 汗_zg  _x 上来_t  _x 张_q  _x 万_m 热度_n  _x 万_m 讨论_v
999f20a7ef433ad31ecb8d03c3738ef5,马斯克真的是人类之光🚀,马斯克 真的 人类 之光,4,马斯克_nr 真的_d 是_v 人类_n 之_u 光_n
b9d71e49d2c3b1ddd07dbc4b04892b04,本来还犹豫黑色还是白色，雷总一说这是磨砂黑，那肯定冲黑色，不沾指纹大大滴好评！[滑稽]297.1万热度 2719讨论,本来 犹豫 黑色 还是 白色 雷总一 磨砂 黑 肯定 冲 黑色 不 沾 指纹 大大 滴 好评 滑稽,18,本来_t 还_d 犹豫_a 黑色_n 还是_c 白色_n  _x 雷总_nr 一说_u 这_r 是_v 磨砂_n 黑_a  _x 那_r 肯定_v 冲_v 黑色_n  _x 不_d 沾_v 指纹_n 大大_b 滴_v 好评_v  _x 滑稽_a  _x 万_m 热度_n  _x 讨论_v
f11a9bcf509c12d7de549e9ed8335046,韩桥梁倒塌目击者听见巨响称像打仗,韩 桥梁 倒塌 目击者 听见 巨响 称像 打仗,8,韩_j 桥梁_n 倒塌_v 目击者_n 听见_v 巨响_vn 称像_v 打仗_v
3a402e61c1ce342a03f2cb763d4b99a7,MoE模型训练效率飞跃！DeepSeek开源周第二日：开源EP通信库,MoE 模型 训练 效率 飞跃 DeepSeek 开源 周 第二日 开源 EP 通信 库,13,MoE_eng 模型_n 训练_vn 效率_n 飞跃_v  _x DeepSeek_eng 开源_n 周_nr 第二日_m  _x 开源_n EP_eng 通信_j 库_n
5ebb7e2f0f3352a40ca1b83f6e38dd04,游戏《失落之魂》前员工不当言论背后，你认为游戏厂商应该如何管理游戏发售前的营销节奏和用户预期？,游戏 失落 之魂 前 员工 不当 言论 背后 你 认为 游戏 厂商 应该 管理 游戏 发售 前 营销 节奏 用户 预期,21,游戏_n  _x 失落_v 之_u 魂_n  _x 前_f 员工_n 不当_d 言论_n 背后_f  _x 你_r 认为_v 游戏_n 厂商_n 应该_v 如何_r 管理_vn 游戏_n 发售_vn 前_f 的_uj 营销_vn 节奏_n 和_c 用户_n 预期_vn
145dec81776247c917f1f10af85f0981,鹿晗关晓彤名下并无商业关联,鹿晗 关晓彤 名下 并 无 商业 关联,7,鹿晗_nr 关晓彤_nrfg 名下_n 并_c 无_v 商业_n 关联_ns
3554b5af76f71659c7af970e86ee0fe5,男子举报南师大博士女友出轨导师,男子 举报 南师大 博士 女友 出轨 导师,7,男子_n 举报_v 南师大_nr 博士_n 女友_n 出轨_v 导师_n
b91665322c5cce8836e4f0d5a87af4bf,灌面汤呛妻案嫌疑人称喝酒失去神志,灌 面汤 呛 妻案 嫌疑人 称 喝酒 失去 神志,9,灌_v 面汤_n 呛_v 妻案_n 嫌疑人_n 称_v 喝酒_v 失去_v 神志_n
552c998d3ffd6ebc10fc372f9079d088,“美国最大金库”黄金储备量不实？特朗普发话，马斯克领导的政府效率部或将出动,美国 最大 金库 黄金 储备量 不 实 特朗普 发话 马斯克 领导 政府 效率 部 或 将 出动,17,美国_ns 最大_a 金库_nz  _x 黄金_n 储备量_n 不_d 实_n  _x 特朗普_nr 发话_v  _x 马斯克_nr 领导_n 的_uj 政府_n 效率_n 部_q 或_c 将_d 出动_v
b768e9797b5185e9796185e116482eff,浙江省委常委会召开会议，请来了4位民营企业家,浙江省委 常委会 召开 会议 请来 位 民营 企业家,8,浙江省委_nt 常委会_j 召开_v 会议_n  _x 请来_v 了_ul  _x 位_q 民营_b 企业家_n
a244bd131cb6bb88d313f13e82905865,虞书欣偶遇一位好像羽公子的何医生,虞书欣 偶遇 一位 好像 羽 公子 何 医生,8,虞书欣_nr 偶遇_n 一位_m 好像_v 羽_nr 公子_n 的_uj 何_r 医生_n
9c9ecf5db35c67d36c3b5a42baffff7c,年是AI眼镜元年吗,AI 眼镜 元年,3,年_m 是_v AI_eng 眼镜_n 元年_t 吗_y
bb38fde98c39391d274aa390c5f85278,暗访烟花非法运输链,暗访 烟花 非法 运输 链,5,暗访_v 烟花_n 非法_b 运输_vn 链_n
e13456594d54a5c5761414a9dad3df84,医生表示高度白酒送服药物没必要,医生 表示 高度 白酒 送服 药物 必要,7,医生_n 表示_v 高度_n 白酒_n 送服_v 药物_n 没_v 必要_d
950731f23547dc993e250ede7fbedc26,森林狼加时复仇雷霆,森林狼 加时 复仇 雷霆,4,森林狼_nr 加时_c 复仇_v 雷霆_nr
a0523efde3e6743ff0468d8ed618269c,苹果宣布超5000亿美元投资计划,苹果 宣布 超 亿美元 投资 计划,6,苹果_n 宣布_v 超_v  _x 亿美元_m 投资_vn 计划_n
866d53bf91bc16b32fcfee1561c88b8f,为什么手机超大杯都在影像发力,手机 超大 杯 影像 发力,5,为什么_r 手机_n 超大_v 杯_q 都_d 在_p 影像_vn 发力_n
d233c3670895cf920ffbccca74803b37,尹锡悦弹劾案十轮激辩现场大还原,尹锡悦 弹劾案 十轮 激辩 现场 大 还原,7,尹锡悦_nr 弹劾案_vn 十轮_m 激辩_v 现场_n 大_a 还原_v
baffba65750ae0ecb9cd0b15b7189508,高校副院长出轨女博士？聊天曝光,高校 副 院长 出轨 女博士 聊天 曝光,7,高校_n 副_b 院长_n 出轨_v 女博士_n  _x 聊天_nz 曝光_nz
43de44a326fce640f7f647c86d6bdde0,老人花2万买虚拟古币后取不出钱,老人 花 万买 虚拟 古币 后取 不 出钱,8,老人_n 花_v  _x 万_m 买_v 虚拟_v 古币_n 后_f 取不_v 出钱_v
85bac3b756acf0f1bdd77c2a71e2171c,河南禹州市和长葛市要合村并镇？假的,河南 禹州市 长葛市 要合村 并 镇 假,7,河南_ns 禹州市_ns 和_c 长葛市_ns 要_v 合村_n 并_c 镇_v  _x 假_a 的_uj
0613fb258c19f3109c93074d964c9520,外卖骑手无奈表示遭“人人烦”,外卖 骑手 无奈 表示 遭 人人 烦,7,外卖_v 骑手_n 无奈_d 表示_v 遭_v  _x 人人_n 烦_v
de325f0792c3fc09fa5a25be64ea92ed,联大投赞成票后武契奇道歉：应弃权,联大 投 赞成票 后 武契奇 道歉 应 弃权,8,联大_j 投_vn 赞成票_n 后_f 武契奇_nr 道歉_v  _x 应_v 弃权_n
fc08aa24961d440a7194ca44f6c266c0,曝某导演因强奸知名女星入狱,曝某 导演 因 强奸 知名 女星 入狱,7,曝_vg 某_r 导演_v 因_p 强奸_n 知名_v 女星_n 入狱_v
b737ebed3a2a51b6da775fbbf4fb7267,重庆迷你轻轨萌翻众人 可载140人,重庆 迷你 轻轨 萌翻 众人 可载 人,7,重庆_ns 迷你_b 轻轨_b 萌翻_v 众人_n  _x 可载_v  _x 人_n
7315775c28e4c7da029921a1aceb299b,鹿晗工作室发布维权声明,鹿晗 工作室 发布 维权 声明,5,鹿晗_nr 工作室_n 发布_v 维权_n 声明_n
c0bc1822222f70a4f2ef1f27320a8832,老师当众连续掌掴学生？当地回应,老师 当众 连续 掌 掴 学生 当地 回应,8,老师_n 当众_n 连续_a 掌_n 掴_v 学生_n  _x 当地_s 回应_v
5f38b45f13789250f7f6bfb535288eaa,如何评价《崩坏：星穹铁道》缇宝角色PV——「童言无忌」？,评价 崩坏 星穹 铁道 缇 宝 角色 PV 童言无忌,9,如何_r 评价_n  _x 崩坏_v  _x 星穹_n 铁道_n  _x 缇_g 宝_n 角色_n PV_eng  _x 童言无忌_i
382102df563d793576b84cc639d4b07a,游戏《失落之魂》员工发表不当言论被解聘，这可能是营销手段吗？厂商该如何管理新作发售营销节奏和用户预期？,游戏 失落 之魂 员工 发表 不当 言论 被 解聘 可能 营销 手段 厂商 该 管理 新作 发售 营销 节奏 用户 预期,21,游戏_n  _x 失落_v 之_u 魂_n  _x 员工_n 发表_v 不当_d 言论_n 被_p 解聘_v  _x 这_r 可能_v 是_v 营销_vn 手段_n 吗_y  _x 厂商_n 该_r 如何_r 管理_vn 新作_n 发售_vn 营销_vn 节奏_n 和_c 用户_n 预期_vn
f6c5ef5ee85ff3289ac430db85a7c7ed,《原神》角色里你最喜欢哪一个?,原神 角色 里 你 最 喜欢 一个,7,原神_n  _x 角色_n 里_f 你_r 最_d 喜欢_v 哪_r 一个_m
5429f128cd809d3ac1a3adabfc67a6cb,马天宇三人行杀青文,马 天宇 三人行 杀青 文,5,马_n 天宇_nr 三人行_j 杀青_n 文_n
60f28ff54c6b583a5ab5295d9f21898c,韩国一高速桥梁倒塌4死6伤,韩国 一 高速 桥梁 倒塌 死 伤,7,韩国_ns 一_m 高速_d 桥梁_n 倒塌_v  _x 死_v  _x 伤_v
d90c60d33af9348b4806a6c62dee8e11,有俄民众希望共享领土与资源,俄 民众 希望 共享 领土 资源,6,有_v 俄_ns 民众_n 希望_v 共享_v 领土_n 与_p 资源_n
f3f6a434cd9f8f8b6cbd3de4c1f09dbe,空货车过村庄被要求捐款1千,空 货车 村庄 被 要求 捐款,6,空_n 货车_n 过_ug 村庄_n 被_p 要求_v 捐款_v  _x 千_m
18e14666d056cd241352b45c04f482fa,#相亲# 相亲对象，才认识三天，就叫我转钱。买面膜给她叫她发地址都不肯，非要转帐说是什么积分，平时也没主动发信息。怎么看,相亲 相亲 对象 才 认识 三天 叫 我 转钱 买 面膜 给 她 叫 她 发 地址 不肯 非 转帐 积分 平时 也 主动 发 信息,26,相亲_v  _x 相亲_v 对象_n  _x 才_d 认识_v 三天_m  _x 就_d 叫_v 我_r 转钱_v  _x 买_v 面膜_n 给_p 她_r 叫_v 她_r 发_v 地址_n 都_d 不肯_v  _x 非_h 要_v 转帐_v 说_v 是_v 什么_r 积分_ad  _x 平时_t 也_d 没_v 主动_b 发_v 信息_n  _x 怎么_r 看_v
7b84a670419d3f416077fb1f96e30482,卢伟冰称小米Buds 5 Pro四千元以内音质最好,卢伟 冰称 小米 Buds Pro 四千元 以内 音质 最好,9,卢伟冰_nr 称_v 小米_n Buds_eng  _x Pro_eng 四千元_m 以内_f 音质_n 最好_a
d1d92f84405a7a89d44607dfcb53af94,*#*#794824#*#* 5GN2877.8万热度 28.2万讨论,GN,1,GN_eng  _x 万_m 热度_n  _x 万_m 讨论_v
e78263a9216b556a76171d66a22aecf3,小米15 Ultra三款外观配色公布：白色、黑色、黑银拼色299.7万热度 2731讨论,小米 Ultra 三款 外观 配色 公布 白色 黑色 黑银 拼色,10,小米_n  _x Ultra_eng 三款_m 外观_n 配色_n 公布_v  _x 白色_n  _x 黑色_n  _x 黑_a 银拼色_n  _x 万_m 热度_n  _x 讨论_v
8f70ec92932b8b9ed621e69c8fa66ec7,#相亲# 相亲对象告诉我不开优酷会员就很难哄好！,相亲 相亲 对象 告诉 我 不开 优酷 会员 难 哄 好,11,相亲_v  _x 相亲_v 对象_n 告诉_v 我_r 不_d 开_v 优酷_a 会员_n 就_d 很_d 难_a 哄_v 好_a
353cda13bb930643a1da1704282653f3,今年最强的貌似又是蓝厂的vivox200Ultra。56.0万热度 2.5万讨论,今年 最强 貌似 又 蓝厂 vivox Ultra,7,今年_t 最强_a 的_uj 貌似_v 又_d 是_v 蓝厂_n 的_uj vivox_eng  _x Ultra_eng  _x 万_m 热度_n  _x 万_m 讨论_v
e41372154f403e6bd3ca4136edc7c658,学生党，攥了好久钱，给我妈拿下[坏笑]虽然不是很贵的手机#数码日常#9.3万热度 971讨论,学生 党 攥 好久 钱 给 我 妈 拿下 坏 笑 不是 很贵 手机 数码 日常,16,学生_n 党_n  _x 攥_v 了_ul 好久_m 钱_n  _x 给_p 我_r 妈_n 拿下_v  _x 坏_a 笑_v  _x 虽然_c 不是_c 很贵_a 的_uj 手机_n  _x 数码_n 日常_d  _x 万_m 热度_n  _x 讨论_v
528e524dcc023d61f5e1d583dbf5af50,oppo find x8，16+512G，3499安全下车✅✅218.9万热度 6.3万讨论,oppo find x G 安全 下车,6,oppo_eng  _x find_eng  _x x_x  _x G_x  _x 安全_an 下车_v  _x 万_m 热度_n  _x 万_m 讨论_v
2338ad66739a56cd282893fd15a82dba,我真是服了，为什么骁龙8e打cf还是会卡啊，究竟是小米不行，还是游戏优化太差了？ #穿越火线枪战王者#57.0万热度 3.6万讨论,我 真是 服 骁龙 e 打 cf 还是 会卡 究竟 小米 不行 还是 游戏 优化 太差 穿越 火线 枪战 王者,20,我_r 真是_d 服_v 了_ul  _x 为什么_r 骁龙_i  _x e_eng 打_v cf_eng 还是_c 会_v 卡_n 啊_y  _x 究竟_d 是_v 小米_n 不行_v  _x 还是_c 游戏_n 优化_vn 太_d 差_a 了_ul  _x 穿越_v 火线_n 枪战_n 王者_n  _x 万_m 热度_n  _x 万_m 讨论_v
1b285ebf0e699f00c10fa0ed088de3e0,细数红米K70几宗罪：42.5万热度 7.6万讨论,细数 红米 K 几宗 罪,5,细数_n 红米_nr K_eng  _x 几宗_m 罪_zg  _x 万_m 热度_n  _x 万_m 讨论_v
3798f17ed3417e665b35c5e67cfdc9aa,老哥们给个建议呗，手里的16pm想换15ultra，手里现在还盲约着，但是去年14系列3款我都买了，因为系统流畅度的原因跳槽到了苹果，不过网上说15系列流畅度跟质感提升都很大，但是昨天我去小米之家问的如果想以旧换新，我还要补几百块钱，有没有同为16的机主想换15ultra的呀 #iPhone16ProMax#299.7万热度 2731讨论,老哥 们 给 建议 呗 手里 pm 想换 ultra 手里 现在 盲约 去年 系列 款 我 买 系统 流畅 度 原因 跳槽 苹果 网上 系列 流畅 度 跟 质感 提升 很大 昨天 我 小米 之家 问 以旧换新 我 还要 补 几百块 钱 有没有 同 机主 想换 ultra 呀 iPhone ProMax,50,老哥_n 们_k 给_p 个_m 建议_n 呗_y  _x 手里_s 的_uj  _x pm_eng 想换_v  _x ultra_eng  _x 手里_s 现在_t 还_d 盲约_v 着_uz  _x 但是_c 去年_t  _x 系列_q  _x 款_n 我_r 都_d 买_v 了_ul  _x 因为_c 系统_n 流畅_a 度_q 的_uj 原因_n 跳槽_n 到_v 了_ul 苹果_n  _x 不过_c 网上_s 说_v  _x 系列_q 流畅_a 度_q 跟_p 质感_n 提升_v 都_d 很大_a  _x 但是_c 昨天_t 我_r 去_v 小米_n 之家_r 问_v 的_uj 如果_c 想_v 以旧换新_l  _x 我_r 还要_c 补_v 几百块_m 钱_n  _x 有没有_v 同_p 为_p  _x 的_uj 机主_n 想换_v  _x ultra_eng 的_uj 呀_y  _x iPhone_eng  _x ProMax_eng  _x 万_m 热度_n  _x 讨论_v
9ab4bb4bc5e0bc4796febb1e9a3f8442,#我在酷安晒女友# 25咯 跟19的女朋友也在一起100天了 非常甜[墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽][墨镜滑稽],我 酷安晒 女友 咯 跟 女朋友 也 一起 天 非常 甜 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽 墨镜 滑稽,23,我_r 在_p 酷安_a 晒_v 女友_n  _x 咯_o  _x 跟_p  _x 的_uj 女朋友_n 也_d 在_p 一起_m  _x 天_q 了_ul  _x 非常_d 甜_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a  _x 墨镜_n 滑稽_a
b91783ea824851d70df3ed81ab274b69,女朋友的iphone15promax被偷了，之前报警看监控找不到偷的人。今天晚上小偷开机定位了，但是只有一个范围。有没有兄弟知道这种情况怎么办，报警也不可能整栋的搜。68.3万热度 2.4万讨论,女朋友 iphone promax 被 偷 之前 报警 监控 找 不到 偷 人 今天 晚上 小偷 开机 定位 一个 范围 有没有 兄弟 知道 这种 情况 怎么办 报警 也 不 可能 整栋 搜,31,女朋友_n 的_uj iphone_eng  _x promax_eng 被_p 偷_v 了_ul  _x 之前_f 报警_n 看_v 监控_vn 找_v 不到_v 偷_v 的_uj 人_n  _x 今天_t 晚上_t 小偷_d 开机_n 定位_n 了_ul  _x 但是_c 只有_c 一个_m 范围_n  _x 有没有_v 兄弟_n 知道_v 这种_r 情况_n 怎么办_l  _x 报警_n 也_d 不_d 可能_v 整栋_m 的_uj 搜_v  _x 万_m 热度_n  _x 万_m 讨论_v
5a713dd576b20bdf57a57fc99f73736d,兄弟们，昨天晚上回来不相信手机摔坏了[表面哭泣][表面哭泣]，从山坡坡摔倒山下 7-8 米，这样能用权益换新吗，心疼死我了[表面哭泣][表面哭泣][表面哭泣]140.2万热度 10.2万讨论,兄弟 们 昨天晚上 回来 不 相信 手机 摔坏 表面 哭泣 表面 哭泣 从 山坡 坡 摔倒 山下 米 这样 用 权益 换 新 心疼 死 我 表面 哭泣 表面 哭泣 表面 哭泣,32,兄弟_n 们_k  _x 昨天晚上_t 回来_v 不_d 相信_v 手机_n 摔坏_v 了_ul  _x 表面_n 哭泣_v  _x 表面_n 哭泣_v  _x 从_p 山坡_ns 坡_n 摔倒_v 山下_s  _x 米_q  _x 这样_r 能_v 用_p 权益_n 换_v 新_a 吗_y  _x 心疼_a 死_v 我_r 了_ul  _x 表面_n 哭泣_v  _x 表面_n 哭泣_v  _x 表面_n 哭泣_v  _x 万_m 热度_n  _x 万_m 讨论_v
ec3253f9e255e188f8a94a36e83d95c2,真我Neo7 SE 明日发布：天玑8400游戏神机42.1万热度 1844讨论,真 我 Neo SE 明日 发布 天玑 游戏 神机,9,真_d 我_r Neo_eng  _x SE_eng  _x 明日_t 发布_v  _x 天玑_nz  _x 游戏_n 神机_n  _x 万_m 热度_n  _x 讨论_v
5a579c151ff8476e6d5031edd6fbdd8f,我很想知道他那脑袋瓜里塞的什么，我俩凯夫拉都三百多了[汗]上来 88 张109.7万热度 5.1万讨论,我 知道 他 脑袋瓜 里 塞 我俩 凯夫 拉 三百多 汗 上来 张,13,我_r 很_d 想_v 知道_v 他_r 那_r 脑袋瓜_n 里塞_nrt 的_uj 什么_r  _x 我俩_r 凯夫_nrt 拉都_ns 三百多_m 了_ul  _x 汗_zg  _x 上来_t  _x 张_q  _x 万_m 热度_n  _x 万_m 讨论_v
680fcbc0de101496bb4a93d312dd8486,马斯克真的是人类之光🚀,马斯克 真的 人类 之光,4,马斯克_nr 真的_d 是_v 人类_n 之_u 光_n
2eb498edaea3b1f1a4238ddb85af1617,真我Ultra新机将亮相MWC2025,真 我 Ultra 新机 将 亮相 MWC,7,真_d 我_r Ultra_eng 新机_n 将_d 亮相_n MWC_eng
018e705930d91c99d286eabf793d3243,丈夫将刚出生女儿送人谎称没气息,丈夫 将 刚出生 女儿 送人 谎称 气息,7,丈夫_n 将_d 刚出生_i 女儿_n 送_v 人_n 谎称_n 没_v 气息_n
6fc2418205609d421404e51f518806e0,小米15Ultra夜神人像,小米 Ultra 夜 神人 像,5,小米_n  _x Ultra_eng 夜_t 神人_n 像_v
eb3480b3a77fa402c113bb3a20cd9d3f,我无力成为了我的卡点挑战,我 无力 成为 我 卡点 挑战,6,我_r 无力_n 成为_v 了_ul 我_r 的_uj 卡点_n 挑战_vn
cc602495e55e5672d8922451c64ceaa7,王祖贤在贴吧官宣创业,王祖贤 贴 官宣 创业,4,王祖贤_nr 在_p 贴_v 吧_y 官宣_nr 创业_n
174b88bf7155591b490c980f13f8263b,专家谈美俄将举行第二轮会谈,专家 谈美 俄 将 举行 第二轮 会谈,7,专家_n 谈_v 美_j 俄_j 将_d 举行_v 第二轮_m 会谈_v
2e36a4ebcc51e2e049947f6c6bc4cc24,河南禹州市、长葛市合村并镇不实,河南 禹州市 长葛市 合村 并 镇 不实,7,河南_ns 禹州市_ns  _x 长葛市_ns 合村_n 并_c 镇_n 不实_d
fa18e0bb3da8f7d7a232e8ba38035561,波士顿动力创始人：已买宇树机器人,波士顿 动力 创始人 已买 宇树 机器人,6,波士顿_nr 动力_n 创始人_n  _x 已_d 买_v 宇树_nr 机器人_n
fdee9f5e5acf7c772dc217ad62f32e8f,外卖小哥因救人延误送单 警方开证明,外卖 小哥 因 救人 延误 送单 警方 开 证明,9,外卖_v 小哥_n 因_p 救人_n 延误_v 送_v 单_n  _x 警方_n 开_v 证明_n
dcf338477eba053497f7bcd08eee3a26,媒体：A股的韧性还是科技股在打头阵,媒体 A股 韧性 还是 科技股 打头阵,6,媒体_n  _x A股_n 的_uj 韧性_n 还是_c 科技股_n 在_p 打头阵_i
e2d0d5ea617dddbaf4c208e82b1c6b44,特斯拉高管：Model S/X不会停产,特斯拉 高管 Model S X 不会 停产,7,特斯拉_nrt 高管_n  _x Model_eng  _x S_x  _x X_x 不会_v 停产_v
0cfa36a8e5ce6b375558df120cbc6ea5,法律从业者评智搜ds分析李威量刑,法律 从业者 评智 搜 ds 分析 李威 量刑,8,法律_n 从业者_n 评智_n 搜_v ds_eng 分析_vn 李威_nr 量刑_n
06669b719dcf5b64a3c4ff1e311a85c6,南京师范大学宋某某被免职,南京师范大学 宋 某某 被 免职,5,南京师范大学_nt 宋_nr 某某_r 被_p 免职_v
1ae15d23e837ac76a11f36e5a96a8569,演员李威可能面临无期徒刑或死刑,演员 李威 可能 面临 无期徒刑 或 死刑,7,演员_n 李威_nr 可能_v 面临_v 无期徒刑_l 或_c 死刑_v
51e1b4dae28e108c98fa6a2ea09c536c,*#*#794824#*#* 5GN2876.9万热度 28.2万讨论,GN,1,GN_eng  _x 万_m 热度_n  _x 万_m 讨论_v
c95df05b0eacd74a948e25e95621256e,小米15 Ultra三款外观配色公布：白色、黑色、黑银拼色300.8万热度 2740讨论,小米 Ultra 三款 外观 配色 公布 白色 黑色 黑银 拼色,10,小米_n  _x Ultra_eng 三款_m 外观_n 配色_n 公布_v  _x 白色_n  _x 黑色_n  _x 黑_a 银拼色_n  _x 万_m 热度_n  _x 讨论_v
